"  NO.",DateTime,°C,%RH,hPa,DP,°F
"  2194","2021-11-27 23:36:11","3,7","57,7","0,0","-3,8","38,7"
"  2195","2021-11-27 23:37:12","3,7","58,0","0,0","-3,8","38,7"
"  2196","2021-11-27 23:38:12","3,6","58,2","0,0","-3,8","38,5"
"  2197","2021-11-27 23:39:13","3,5","58,3","0,0","-3,9","38,3"
"  2198","2021-11-27 23:40:13","3,5","58,6","0,0","-3,8","38,3"
"  2199","2021-11-27 23:41:14","3,4","58,7","0,0","-3,9","38,1"
"  2200","2021-11-27 23:42:14","3,3","59,0","0,0","-3,9","37,9"
"  2201","2021-11-27 23:43:15","3,3","59,1","0,0","-3,9","37,9"
"  2202","2021-11-27 23:44:15","3,2","59,4","0,0","-3,9","37,8"
"  2203","2021-11-27 23:45:16","3,2","59,4","0,0","-3,9","37,8"
"  2204","2021-11-27 23:46:16","3,2","59,3","0,0","-4,0","37,8"
"  2205","2021-11-27 23:47:17","3,2","59,6","0,0","-3,9","37,8"
"  2206","2021-11-27 23:48:17","3,2","59,8","0,0","-3,8","37,8"
"  2207","2021-11-27 23:49:18","3,2","59,7","0,0","-3,9","37,8"
"  2208","2021-11-27 23:50:18","3,2","59,7","0,0","-3,9","37,8"
"  2209","2021-11-27 23:51:18","3,2","59,8","0,0","-3,8","37,8"
"  2210","2021-11-27 23:52:18","3,2","59,9","0,0","-3,8","37,8"
"  2211","2021-11-27 23:53:18","3,2","59,9","0,0","-3,8","37,8"
"  2212","2021-11-27 23:54:18","3,2","59,9","0,0","-3,8","37,8"
"  2213","2021-11-27 23:55:18","3,1","59,8","0,0","-3,9","37,6"
"  2214","2021-11-27 23:56:18","3,1","60,0","0,0","-3,9","37,6"
"  2215","2021-11-27 23:57:18","3,0","60,2","0,0","-3,9","37,4"
"  2216","2021-11-27 23:58:18","3,0","60,4","0,0","-3,9","37,4"
"  2217","2021-11-27 23:59:18","3,0","60,6","0,0","-3,9","37,4"
"  2218","2021-11-28 00:00:18","3,0","60,8","0,0","-3,8","37,4"
"  2219","2021-11-28 00:01:18","3,0","60,9","0,0","-3,8","37,4"
"  2220","2021-11-28 00:02:18","2,9","60,9","0,0","-3,9","37,2"
"  2221","2021-11-28 00:03:18","2,9","61,2","0,0","-3,8","37,2"
"  2222","2021-11-28 00:04:18","2,9","61,4","0,0","-3,8","37,2"
"  2223","2021-11-28 00:05:18","2,9","61,5","0,0","-3,8","37,2"
"  2224","2021-11-28 00:06:18","2,9","61,6","0,0","-3,7","37,2"
"  2225","2021-11-28 00:07:18","2,9","61,6","0,0","-3,7","37,2"
"  2226","2021-11-28 00:08:18","3,0","61,6","0,0","-3,6","37,4"
"  2227","2021-11-28 00:09:18","3,0","61,7","0,0","-3,6","37,4"
"  2228","2021-11-28 00:10:18","3,0","61,8","0,0","-3,6","37,4"
"  2229","2021-11-28 00:11:18","2,9","61,9","0,0","-3,7","37,2"
"  2230","2021-11-28 00:12:18","2,9","61,8","0,0","-3,7","37,2"
"  2231","2021-11-28 00:13:18","2,9","61,7","0,0","-3,7","37,2"
"  2232","2021-11-28 00:14:18","2,9","61,6","0,0","-3,7","37,2"
"  2233","2021-11-28 00:15:18","2,9","61,6","0,0","-3,7","37,2"
"  2234","2021-11-28 00:16:18","2,9","61,6","0,0","-3,7","37,2"
"  2235","2021-11-28 00:17:18","2,9","61,7","0,0","-3,7","37,2"
"  2236","2021-11-28 00:18:18","3,0","61,6","0,0","-3,6","37,4"
"  2237","2021-11-28 00:19:18","3,0","61,6","0,0","-3,6","37,4"
"  2238","2021-11-28 00:20:18","2,9","61,5","0,0","-3,8","37,2"
"  2239","2021-11-28 00:21:18","3,0","61,6","0,0","-3,6","37,4"
"  2240","2021-11-28 00:22:18","3,0","61,5","0,0","-3,7","37,4"
"  2241","2021-11-28 00:23:18","3,0","61,4","0,0","-3,7","37,4"
"  2242","2021-11-28 00:24:18","3,0","61,3","0,0","-3,7","37,4"
"  2243","2021-11-28 00:25:18","3,0","61,3","0,0","-3,7","37,4"
"  2244","2021-11-28 00:26:18","3,0","61,1","0,0","-3,7","37,4"
"  2245","2021-11-28 00:27:18","3,0","61,3","0,0","-3,7","37,4"
"  2246","2021-11-28 00:28:18","3,0","61,2","0,0","-3,7","37,4"
"  2247","2021-11-28 00:29:18","3,0","61,2","0,0","-3,7","37,4"
"  2248","2021-11-28 00:30:18","3,0","61,2","0,0","-3,7","37,4"
"  2249","2021-11-28 00:31:18","3,0","61,2","0,0","-3,7","37,4"
"  2250","2021-11-28 00:32:18","3,0","61,3","0,0","-3,7","37,4"
"  2251","2021-11-28 00:33:18","3,0","61,4","0,0","-3,7","37,4"
"  2252","2021-11-28 00:34:18","3,0","61,5","0,0","-3,7","37,4"
"  2253","2021-11-28 00:35:18","3,0","61,6","0,0","-3,6","37,4"
"  2254","2021-11-28 00:36:18","3,0","61,5","0,0","-3,7","37,4"
"  2255","2021-11-28 00:37:18","2,9","61,6","0,0","-3,7","37,2"
"  2256","2021-11-28 00:38:18","2,9","61,7","0,0","-3,7","37,2"
"  2257","2021-11-28 00:39:18","2,9","61,6","0,0","-3,7","37,2"
"  2258","2021-11-28 00:40:18","2,9","61,4","0,0","-3,8","37,2"
"  2259","2021-11-28 00:41:18","3,0","61,2","0,0","-3,7","37,4"
"  2260","2021-11-28 00:42:18","3,0","60,7","0,0","-3,8","37,4"
"  2261","2021-11-28 00:43:18","3,1","60,5","0,0","-3,8","37,6"
"  2262","2021-11-28 00:44:18","3,1","60,3","0,0","-3,8","37,6"
"  2263","2021-11-28 00:45:18","3,2","59,8","0,0","-3,8","37,8"
"  2264","2021-11-28 00:46:18","3,2","59,7","0,0","-3,9","37,8"
"  2265","2021-11-28 00:47:18","3,3","59,5","0,0","-3,8","37,9"
"  2266","2021-11-28 00:48:18","3,3","59,2","0,0","-3,9","37,9"
"  2267","2021-11-28 00:49:18","3,4","59,0","0,0","-3,8","38,1"
"  2268","2021-11-28 00:50:18","3,4","58,8","0,0","-3,9","38,1"
"  2269","2021-11-28 00:51:18","3,5","58,6","0,0","-3,8","38,3"
"  2270","2021-11-28 00:52:18","3,5","58,5","0,0","-3,9","38,3"
"  2271","2021-11-28 00:53:18","3,5","58,2","0,0","-3,9","38,3"
"  2272","2021-11-28 00:54:18","3,5","58,1","0,0","-3,9","38,3"
"  2273","2021-11-28 00:55:18","3,5","58,0","0,0","-4,0","38,3"
"  2274","2021-11-28 00:56:18","3,5","58,0","0,0","-4,0","38,3"
"  2275","2021-11-28 00:57:18","3,6","57,9","0,0","-3,9","38,5"
"  2276","2021-11-28 00:58:18","3,6","57,9","0,0","-3,9","38,5"
"  2277","2021-11-28 00:59:18","3,6","57,9","0,0","-3,9","38,5"
"  2278","2021-11-28 01:00:18","3,6","58,0","0,0","-3,9","38,5"
"  2279","2021-11-28 01:01:18","3,6","58,0","0,0","-3,9","38,5"
"  2280","2021-11-28 01:02:18","3,6","58,0","0,0","-3,9","38,5"
"  2281","2021-11-28 01:03:18","3,6","58,2","0,0","-3,8","38,5"
"  2282","2021-11-28 01:04:18","3,6","58,4","0,0","-3,8","38,5"
"  2283","2021-11-28 01:05:18","3,6","58,4","0,0","-3,8","38,5"
"  2284","2021-11-28 01:06:18","3,6","58,6","0,0","-3,7","38,5"
"  2285","2021-11-28 01:07:18","3,5","58,8","0,0","-3,8","38,3"
"  2286","2021-11-28 01:08:18","3,5","58,9","0,0","-3,8","38,3"
"  2287","2021-11-28 01:09:18","3,5","59,1","0,0","-3,7","38,3"
"  2288","2021-11-28 01:10:18","3,4","59,3","0,0","-3,8","38,1"
"  2289","2021-11-28 01:11:18","3,4","59,3","0,0","-3,8","38,1"
"  2290","2021-11-28 01:12:18","3,4","59,3","0,0","-3,8","38,1"
"  2291","2021-11-28 01:13:18","3,4","59,5","0,0","-3,7","38,1"
"  2292","2021-11-28 01:14:18","3,4","59,7","0,0","-3,7","38,1"
"  2293","2021-11-28 01:15:18","3,3","59,9","0,0","-3,7","37,9"
"  2294","2021-11-28 01:16:18","3,3","60,1","0,0","-3,7","37,9"
"  2295","2021-11-28 01:17:18","3,3","60,2","0,0","-3,7","37,9"
"  2296","2021-11-28 01:18:18","3,3","60,4","0,0","-3,6","37,9"
"  2297","2021-11-28 01:19:18","3,3","60,5","0,0","-3,6","37,9"
"  2298","2021-11-28 01:20:18","3,2","60,6","0,0","-3,7","37,8"
"  2299","2021-11-28 01:21:18","3,2","60,6","0,0","-3,7","37,8"
"  2300","2021-11-28 01:22:18","3,2","60,6","0,0","-3,7","37,8"
"  2301","2021-11-28 01:23:18","3,2","60,6","0,0","-3,7","37,8"
"  2302","2021-11-28 01:24:18","3,1","60,5","0,0","-3,8","37,6"
"  2303","2021-11-28 01:25:18","3,1","60,6","0,0","-3,8","37,6"
"  2304","2021-11-28 01:26:18","3,1","60,5","0,0","-3,8","37,6"
"  2305","2021-11-28 01:27:18","3,1","60,5","0,0","-3,8","37,6"
"  2306","2021-11-28 01:28:18","3,1","60,4","0,0","-3,8","37,6"
"  2307","2021-11-28 01:29:18","3,2","60,4","0,0","-3,7","37,8"
"  2308","2021-11-28 01:30:18","3,1","60,6","0,0","-3,8","37,6"
"  2309","2021-11-28 01:31:18","3,1","60,6","0,0","-3,8","37,6"
"  2310","2021-11-28 01:32:18","3,1","60,8","0,0","-3,7","37,6"
"  2311","2021-11-28 01:33:18","3,1","61,0","0,0","-3,7","37,6"
"  2312","2021-11-28 01:34:18","3,0","61,1","0,0","-3,7","37,4"
"  2313","2021-11-28 01:35:18","3,0","61,3","0,0","-3,7","37,4"
"  2314","2021-11-28 01:36:18","3,0","61,4","0,0","-3,7","37,4"
"  2315","2021-11-28 01:37:18","3,0","61,4","0,0","-3,7","37,4"
"  2316","2021-11-28 01:38:18","3,0","61,4","0,0","-3,7","37,4"
"  2317","2021-11-28 01:39:18","3,0","61,3","0,0","-3,7","37,4"
"  2318","2021-11-28 01:40:18","3,0","61,3","0,0","-3,7","37,4"
"  2319","2021-11-28 01:41:18","3,0","61,2","0,0","-3,7","37,4"
"  2320","2021-11-28 01:42:18","3,0","61,1","0,0","-3,7","37,4"
"  2321","2021-11-28 01:43:18","3,1","61,1","0,0","-3,7","37,6"
"  2322","2021-11-28 01:44:18","3,1","61,0","0,0","-3,7","37,6"
"  2323","2021-11-28 01:45:18","3,1","61,1","0,0","-3,7","37,6"
"  2324","2021-11-28 01:46:18","3,0","61,0","0,0","-3,8","37,4"
"  2325","2021-11-28 01:47:18","3,1","60,9","0,0","-3,7","37,6"
"  2326","2021-11-28 01:48:18","3,1","60,9","0,0","-3,7","37,6"
"  2327","2021-11-28 01:49:18","3,1","60,7","0,0","-3,7","37,6"
"  2328","2021-11-28 01:50:18","3,1","60,4","0,0","-3,8","37,6"
"  2329","2021-11-28 01:51:18","3,1","60,4","0,0","-3,8","37,6"
"  2330","2021-11-28 01:52:18","3,2","60,3","0,0","-3,7","37,8"
"  2331","2021-11-28 01:53:18","3,2","60,3","0,0","-3,7","37,8"
"  2332","2021-11-28 01:54:18","3,2","60,3","0,0","-3,7","37,8"
"  2333","2021-11-28 01:55:18","3,1","60,4","0,0","-3,8","37,6"
"  2334","2021-11-28 01:56:18","3,1","60,6","0,0","-3,8","37,6"
"  2335","2021-11-28 01:57:18","3,1","60,6","0,0","-3,8","37,6"
"  2336","2021-11-28 01:58:18","3,1","60,7","0,0","-3,7","37,6"
"  2337","2021-11-28 01:59:18","3,1","60,8","0,0","-3,7","37,6"
"  2338","2021-11-28 02:00:18","3,1","60,8","0,0","-3,7","37,6"
"  2339","2021-11-28 02:01:18","3,0","60,9","0,0","-3,8","37,4"
"  2340","2021-11-28 02:02:18","3,0","60,8","0,0","-3,8","37,4"
"  2341","2021-11-28 02:03:18","3,0","61,0","0,0","-3,8","37,4"
"  2342","2021-11-28 02:04:18","3,0","61,1","0,0","-3,7","37,4"
"  2343","2021-11-28 02:05:18","3,0","61,3","0,0","-3,7","37,4"
"  2344","2021-11-28 02:06:18","2,9","61,2","0,0","-3,8","37,2"
"  2345","2021-11-28 02:07:18","3,0","61,2","0,0","-3,7","37,4"
"  2346","2021-11-28 02:08:18","2,9","61,2","0,0","-3,8","37,2"
"  2347","2021-11-28 02:09:18","2,9","61,2","0,0","-3,8","37,2"
"  2348","2021-11-28 02:10:18","2,9","61,2","0,0","-3,8","37,2"
"  2349","2021-11-28 02:11:18","2,9","61,1","0,0","-3,8","37,2"
"  2350","2021-11-28 02:12:18","3,0","60,9","0,0","-3,8","37,4"
"  2351","2021-11-28 02:13:18","3,0","60,9","0,0","-3,8","37,4"
"  2352","2021-11-28 02:14:18","3,0","60,8","0,0","-3,8","37,4"
"  2353","2021-11-28 02:15:18","3,0","60,7","0,0","-3,8","37,4"
"  2354","2021-11-28 02:16:18","3,0","60,9","0,0","-3,8","37,4"
"  2355","2021-11-28 02:17:18","2,9","60,8","0,0","-3,9","37,2"
"  2356","2021-11-28 02:18:18","2,9","61,2","0,0","-3,8","37,2"
"  2357","2021-11-28 02:19:18","2,8","61,4","0,0","-3,9","37,0"
"  2358","2021-11-28 02:20:18","2,8","61,6","0,0","-3,8","37,0"
"  2359","2021-11-28 02:21:18","2,7","61,6","0,0","-3,9","36,9"
"  2360","2021-11-28 02:22:18","2,7","61,9","0,0","-3,9","36,9"
"  2361","2021-11-28 02:23:18","2,7","62,0","0,0","-3,8","36,9"
"  2362","2021-11-28 02:24:18","2,7","62,0","0,0","-3,8","36,9"
"  2363","2021-11-28 02:25:18","2,6","62,2","0,0","-3,9","36,7"
"  2364","2021-11-28 02:26:18","2,6","62,3","0,0","-3,9","36,7"
"  2365","2021-11-28 02:27:18","2,6","62,2","0,0","-3,9","36,7"
"  2366","2021-11-28 02:28:18","2,6","62,3","0,0","-3,9","36,7"
"  2367","2021-11-28 02:29:18","2,6","62,4","0,0","-3,8","36,7"
"  2368","2021-11-28 02:30:18","2,6","62,5","0,0","-3,8","36,7"
"  2369","2021-11-28 02:31:18","2,6","62,5","0,0","-3,8","36,7"
"  2370","2021-11-28 02:32:18","2,6","62,5","0,0","-3,8","36,7"
"  2371","2021-11-28 02:33:18","2,6","62,5","0,0","-3,8","36,7"
"  2372","2021-11-28 02:34:18","2,6","62,6","0,0","-3,8","36,7"
"  2373","2021-11-28 02:35:18","2,6","62,8","0,0","-3,8","36,7"
"  2374","2021-11-28 02:36:18","2,5","62,9","0,0","-3,8","36,5"
"  2375","2021-11-28 02:37:18","2,5","63,1","0,0","-3,8","36,5"
"  2376","2021-11-28 02:38:18","2,5","63,2","0,0","-3,8","36,5"
"  2377","2021-11-28 02:39:18","2,5","63,2","0,0","-3,8","36,5"
"  2378","2021-11-28 02:40:18","2,4","63,3","0,0","-3,8","36,3"
"  2379","2021-11-28 02:41:18","2,4","63,3","0,0","-3,8","36,3"
"  2380","2021-11-28 02:42:18","2,4","63,3","0,0","-3,8","36,3"
"  2381","2021-11-28 02:43:18","2,4","63,3","0,0","-3,8","36,3"
"  2382","2021-11-28 02:44:18","2,5","63,1","0,0","-3,8","36,5"
"  2383","2021-11-28 02:45:18","2,5","63,1","0,0","-3,8","36,5"
"  2384","2021-11-28 02:46:18","2,4","63,1","0,0","-3,9","36,3"
"  2385","2021-11-28 02:47:18","2,4","63,3","0,0","-3,8","36,3"
"  2386","2021-11-28 02:48:18","2,5","63,3","0,0","-3,7","36,5"
"  2387","2021-11-28 02:49:18","2,4","63,4","0,0","-3,8","36,3"
"  2388","2021-11-28 02:50:18","2,4","63,6","0,0","-3,8","36,3"
"  2389","2021-11-28 02:51:18","2,4","63,8","0,0","-3,7","36,3"
"  2390","2021-11-28 02:52:18","2,4","64,1","0,0","-3,7","36,3"
"  2391","2021-11-28 02:53:18","2,4","64,2","0,0","-3,7","36,3"
"  2392","2021-11-28 02:54:18","2,4","64,1","0,0","-3,7","36,3"
"  2393","2021-11-28 02:55:18","2,4","64,1","0,0","-3,7","36,3"
"  2394","2021-11-28 02:56:18","2,4","63,9","0,0","-3,7","36,3"
"  2395","2021-11-28 02:57:18","2,4","63,9","0,0","-3,7","36,3"
"  2396","2021-11-28 02:58:18","2,4","63,8","0,0","-3,7","36,3"
"  2397","2021-11-28 02:59:18","2,4","63,7","0,0","-3,8","36,3"
"  2398","2021-11-28 03:00:18","2,4","63,6","0,0","-3,8","36,3"
"  2399","2021-11-28 03:01:18","2,5","63,5","0,0","-3,7","36,5"
"  2400","2021-11-28 03:02:18","2,5","63,6","0,0","-3,7","36,5"
"  2401","2021-11-28 03:03:18","2,5","63,5","0,0","-3,7","36,5"
"  2402","2021-11-28 03:04:18","2,4","63,3","0,0","-3,8","36,3"
"  2403","2021-11-28 03:05:18","2,4","63,2","0,0","-3,9","36,3"
"  2404","2021-11-28 03:06:18","2,4","63,4","0,0","-3,8","36,3"
"  2405","2021-11-28 03:07:18","2,4","63,3","0,0","-3,8","36,3"
"  2406","2021-11-28 03:08:18","2,4","63,4","0,0","-3,8","36,3"
"  2407","2021-11-28 03:09:18","2,4","63,1","0,0","-3,9","36,3"
"  2408","2021-11-28 03:10:18","2,5","63,1","0,0","-3,8","36,5"
"  2409","2021-11-28 03:11:18","2,5","63,3","0,0","-3,7","36,5"
"  2410","2021-11-28 03:12:18","2,5","63,4","0,0","-3,7","36,5"
"  2411","2021-11-28 03:13:18","2,4","63,6","0,0","-3,8","36,3"
"  2412","2021-11-28 03:14:18","2,4","63,8","0,0","-3,7","36,3"
"  2413","2021-11-28 03:15:18","2,4","63,8","0,0","-3,7","36,3"
"  2414","2021-11-28 03:16:18","2,3","63,9","0,0","-3,8","36,1"
"  2415","2021-11-28 03:17:18","2,3","63,6","0,0","-3,9","36,1"
"  2416","2021-11-28 03:18:18","2,3","63,6","0,0","-3,9","36,1"
"  2417","2021-11-28 03:19:18","2,3","63,3","0,0","-3,9","36,1"
"  2418","2021-11-28 03:20:18","2,2","63,3","0,0","-4,0","36,0"
"  2419","2021-11-28 03:21:18","2,2","63,2","0,0","-4,1","36,0"
"  2420","2021-11-28 03:22:18","2,2","62,9","0,0","-4,1","36,0"
"  2421","2021-11-28 03:23:18","2,2","62,9","0,0","-4,1","36,0"
"  2422","2021-11-28 03:24:18","2,3","62,9","0,0","-4,0","36,1"
"  2423","2021-11-28 03:25:18","2,3","62,8","0,0","-4,0","36,1"
"  2424","2021-11-28 03:26:18","2,3","62,8","0,0","-4,0","36,1"
"  2425","2021-11-28 03:27:18","2,2","62,9","0,0","-4,1","36,0"
"  2426","2021-11-28 03:28:18","2,2","62,9","0,0","-4,1","36,0"
"  2427","2021-11-28 03:29:18","2,2","63,0","0,0","-4,1","36,0"
"  2428","2021-11-28 03:30:18","2,2","63,2","0,0","-4,1","36,0"
"  2429","2021-11-28 03:31:18","2,1","63,5","0,0","-4,1","35,8"
"  2430","2021-11-28 03:32:18","2,1","64,0","0,0","-4,0","35,8"
"  2431","2021-11-28 03:33:18","2,1","64,3","0,0","-3,9","35,8"
"  2432","2021-11-28 03:34:18","2,0","64,8","0,0","-3,9","35,6"
"  2433","2021-11-28 03:35:18","2,0","65,0","0,0","-3,9","35,6"
"  2434","2021-11-28 03:36:18","2,0","65,0","0,0","-3,9","35,6"
"  2435","2021-11-28 03:37:18","2,0","65,3","0,0","-3,8","35,6"
"  2436","2021-11-28 03:38:18","2,0","65,5","0,0","-3,8","35,6"
"  2437","2021-11-28 03:39:18","1,9","65,6","0,0","-3,8","35,4"
"  2438","2021-11-28 03:40:18","1,9","65,7","0,0","-3,8","35,4"
"  2439","2021-11-28 03:41:18","1,9","65,7","0,0","-3,8","35,4"
"  2440","2021-11-28 03:42:18","1,8","65,8","0,0","-3,9","35,2"
"  2441","2021-11-28 03:43:18","1,8","65,9","0,0","-3,9","35,2"
"  2442","2021-11-28 03:44:18","1,8","66,1","0,0","-3,8","35,2"
"  2443","2021-11-28 03:45:18","1,8","66,1","0,0","-3,8","35,2"
"  2444","2021-11-28 03:46:18","1,8","65,3","0,0","-4,0","35,2"
"  2445","2021-11-28 03:47:18","2,0","64,3","0,0","-4,0","35,6"
"  2446","2021-11-28 03:48:18","2,2","63,0","0,0","-4,1","36,0"
"  2447","2021-11-28 03:49:18","2,3","62,5","0,0","-4,1","36,1"
"  2448","2021-11-28 03:50:18","2,5","62,1","0,0","-4,0","36,5"
"  2449","2021-11-28 03:51:18","2,6","61,5","0,0","-4,0","36,7"
"  2450","2021-11-28 03:52:18","2,7","61,2","0,0","-4,0","36,9"
"  2451","2021-11-28 03:53:18","2,7","61,2","0,0","-4,0","36,9"
"  2452","2021-11-28 03:54:18","2,7","61,4","0,0","-4,0","36,9"
"  2453","2021-11-28 03:55:18","2,7","61,1","0,0","-4,0","36,9"
"  2454","2021-11-28 03:56:18","2,7","60,7","0,0","-4,1","36,9"
"  2455","2021-11-28 03:57:18","2,8","61,3","0,0","-3,9","37,0"
"  2456","2021-11-28 03:58:18","2,7","61,6","0,0","-3,9","36,9"
"  2457","2021-11-28 03:59:18","2,7","62,1","0,0","-3,8","36,9"
"  2458","2021-11-28 04:00:18","2,7","62,4","0,0","-3,8","36,9"
"  2459","2021-11-28 04:01:18","2,6","62,8","0,0","-3,8","36,7"
"  2460","2021-11-28 04:02:18","2,6","63,1","0,0","-3,7","36,7"
"  2461","2021-11-28 04:03:18","2,5","63,1","0,0","-3,8","36,5"
"  2462","2021-11-28 04:04:18","2,5","63,2","0,0","-3,8","36,5"
"  2463","2021-11-28 04:05:18","2,5","63,5","0,0","-3,7","36,5"
"  2464","2021-11-28 04:06:18","2,4","63,8","0,0","-3,7","36,3"
"  2465","2021-11-28 04:07:18","2,4","64,1","0,0","-3,7","36,3"
"  2466","2021-11-28 04:08:18","2,3","64,2","0,0","-3,8","36,1"
"  2467","2021-11-28 04:09:18","2,3","64,1","0,0","-3,8","36,1"
"  2468","2021-11-28 04:10:18","2,2","64,1","0,0","-3,9","36,0"
"  2469","2021-11-28 04:11:18","2,2","64,3","0,0","-3,8","36,0"
"  2470","2021-11-28 04:12:18","2,2","64,4","0,0","-3,8","36,0"
"  2471","2021-11-28 04:13:18","2,1","64,5","0,0","-3,9","35,8"
"  2472","2021-11-28 04:14:18","2,1","64,7","0,0","-3,8","35,8"
"  2473","2021-11-28 04:15:18","2,1","64,7","0,0","-3,8","35,8"
"  2474","2021-11-28 04:16:18","2,1","64,5","0,0","-3,9","35,8"
"  2475","2021-11-28 04:17:18","2,1","64,4","0,0","-3,9","35,8"
"  2476","2021-11-28 04:18:18","2,1","64,4","0,0","-3,9","35,8"
"  2477","2021-11-28 04:19:18","2,1","64,4","0,0","-3,9","35,8"
"  2478","2021-11-28 04:20:18","2,1","64,3","0,0","-3,9","35,8"
"  2479","2021-11-28 04:21:18","2,1","64,0","0,0","-4,0","35,8"
"  2480","2021-11-28 04:22:18","2,1","63,8","0,0","-4,0","35,8"
"  2481","2021-11-28 04:23:18","2,2","63,5","0,0","-4,0","36,0"
"  2482","2021-11-28 04:24:18","2,2","63,2","0,0","-4,1","36,0"
"  2483","2021-11-28 04:25:18","2,3","62,8","0,0","-4,0","36,1"
"  2484","2021-11-28 04:26:18","2,3","62,9","0,0","-4,0","36,1"
"  2485","2021-11-28 04:27:18","2,3","63,0","0,0","-4,0","36,1"
"  2486","2021-11-28 04:28:18","2,2","63,0","0,0","-4,1","36,0"
"  2487","2021-11-28 04:29:18","2,2","63,0","0,0","-4,1","36,0"
"  2488","2021-11-28 04:30:18","2,1","63,4","0,0","-4,1","35,8"
"  2489","2021-11-28 04:31:18","2,0","63,9","0,0","-4,1","35,6"
"  2490","2021-11-28 04:32:18","1,9","64,4","0,0","-4,1","35,4"
"  2491","2021-11-28 04:33:18","1,8","65,0","0,0","-4,1","35,2"
"  2492","2021-11-28 04:34:18","1,7","65,4","0,0","-4,1","35,1"
"  2493","2021-11-28 04:35:18","1,7","65,4","0,0","-4,1","35,1"
"  2494","2021-11-28 04:36:18","1,6","66,0","0,0","-4,1","34,9"
"  2495","2021-11-28 04:37:18","1,5","66,3","0,0","-4,1","34,7"
"  2496","2021-11-28 04:38:18","1,5","66,5","0,0","-4,0","34,7"
"  2497","2021-11-28 04:39:18","1,4","66,3","0,0","-4,2","34,5"
"  2498","2021-11-28 04:40:18","1,4","66,5","0,0","-4,1","34,5"
"  2499","2021-11-28 04:41:18","1,3","66,7","0,0","-4,2","34,3"
"  2500","2021-11-28 04:42:18","1,3","66,9","0,0","-4,2","34,3"
"  2501","2021-11-28 04:43:18","1,3","67,3","0,0","-4,1","34,3"
"  2502","2021-11-28 04:44:18","1,3","67,0","0,0","-4,1","34,3"
"  2503","2021-11-28 04:45:18","1,3","66,7","0,0","-4,2","34,3"
"  2504","2021-11-28 04:46:18","1,3","66,7","0,0","-4,2","34,3"
"  2505","2021-11-28 04:47:18","1,3","66,8","0,0","-4,2","34,3"
"  2506","2021-11-28 04:48:18","1,2","66,9","0,0","-4,3","34,2"
"  2507","2021-11-28 04:49:18","1,2","66,8","0,0","-4,3","34,2"
"  2508","2021-11-28 04:50:18","1,1","66,9","0,0","-4,3","34,0"
"  2509","2021-11-28 04:51:18","1,1","67,2","0,0","-4,3","34,0"
"  2510","2021-11-28 04:52:18","1,1","67,2","0,0","-4,3","34,0"
"  2511","2021-11-28 04:53:18","1,0","67,1","0,0","-4,4","33,8"
"  2512","2021-11-28 04:54:18","1,0","67,2","0,0","-4,4","33,8"
"  2513","2021-11-28 04:55:18","0,9","67,5","0,0","-4,4","33,6"
"  2514","2021-11-28 04:56:18","0,9","67,7","0,0","-4,4","33,6"
"  2515","2021-11-28 04:57:18","1,0","67,7","0,0","-4,3","33,8"
"  2516","2021-11-28 04:58:18","1,0","67,6","0,0","-4,3","33,8"
"  2517","2021-11-28 04:59:18","1,0","67,6","0,0","-4,3","33,8"
"  2518","2021-11-28 05:00:18","1,0","67,7","0,0","-4,3","33,8"
"  2519","2021-11-28 05:01:18","1,0","67,8","0,0","-4,3","33,8"
"  2520","2021-11-28 05:02:18","1,0","68,0","0,0","-4,2","33,8"
"  2521","2021-11-28 05:03:18","1,0","68,0","0,0","-4,2","33,8"
"  2522","2021-11-28 05:04:18","1,1","68,1","0,0","-4,1","34,0"
"  2523","2021-11-28 05:05:18","1,1","68,2","0,0","-4,1","34,0"
"  2524","2021-11-28 05:06:18","1,1","68,2","0,0","-4,1","34,0"
"  2525","2021-11-28 05:07:18","1,1","67,9","0,0","-4,2","34,0"
"  2526","2021-11-28 05:08:18","1,1","67,9","0,0","-4,2","34,0"
"  2527","2021-11-28 05:09:18","1,0","67,9","0,0","-4,2","33,8"
"  2528","2021-11-28 05:10:18","1,0","68,1","0,0","-4,2","33,8"
"  2529","2021-11-28 05:11:18","1,0","68,1","0,0","-4,2","33,8"
"  2530","2021-11-28 05:12:18","1,0","68,0","0,0","-4,2","33,8"
"  2531","2021-11-28 05:13:18","0,9","68,1","0,0","-4,3","33,6"
"  2532","2021-11-28 05:14:18","0,9","68,4","0,0","-4,2","33,6"
"  2533","2021-11-28 05:15:18","0,9","68,3","0,0","-4,3","33,6"
"  2534","2021-11-28 05:16:18","0,9","68,5","0,0","-4,2","33,6"
"  2535","2021-11-28 05:17:18","0,9","68,5","0,0","-4,2","33,6"
"  2536","2021-11-28 05:18:18","0,8","68,6","0,0","-4,3","33,4"
"  2537","2021-11-28 05:19:18","0,8","68,8","0,0","-4,3","33,4"
"  2538","2021-11-28 05:20:18","0,8","69,1","0,0","-4,2","33,4"
"  2539","2021-11-28 05:21:18","0,9","68,9","0,0","-4,1","33,6"
"  2540","2021-11-28 05:22:18","0,9","68,6","0,0","-4,2","33,6"
"  2541","2021-11-28 05:23:18","0,9","68,4","0,0","-4,2","33,6"
"  2542","2021-11-28 05:24:18","0,9","68,3","0,0","-4,3","33,6"
